1,pick_lat,pick_lng
1012,17.4373169,78.3835907
1013,17.437809,78.3846893
1014,17.407753,78.416748
1015,17.4435577,78.3679962
1016,17.4568806,78.3727417
1017,17.4026546,78.4614487
1018,17.4378433,78.3876495
1019,17.4479923,78.3743515
1020,17.4334431,78.3865356
1021,17.3780403,78.4423218
1022,17.4850941,78.3205261
1023,17.4407921,78.3774643
1024,17.3494625,78.5530548
1025,17.4379959,78.4147949
1026,17.4395828,78.3948364
1027,17.4562645,78.3991013
1028,17.4339638,78.5058975
1029,17.4411068,78.3598785
1030,17.4375305,78.3829956
1031,17.4349575,78.3685989
1032,17.4376678,78.3892517
1033,17.4470825,78.3729172
1034,17.4131775,78.423439
1035,17.4436932,78.3805923
1036,17.4597187,78.3492203
1037,17.4042892,78.5150909
1038,17.3906345,78.4865341
1039,17.4161663,78.4393768
1040,17.4267273,78.4384995
1041,17.4420433,78.4870148
1042,17.4051342,78.4801636
1043,17.4477463,78.3745575
1044,17.4086933,78.4640045
1045,17.4971237,78.3864975
1046,17.3839664,78.4894714
1047,17.3942814,78.5073395
1048,17.4077358,78.442215
1049,17.4149685,78.434494
1050,17.4143753,78.4684601
1051,17.4284096,78.4511871
1052,17.4379559,78.4138107
1053,17.4494705,78.3634872
1054,17.3762569,78.4756622
1055,17.4052353,78.4034424
1056,17.4267712,78.3317032
1057,17.4087982,78.4905167
1058,17.4904499,78.3928223
1059,17.4395008,78.3961945
1060,17.4542961,78.3639374
1061,17.4259872,78.4487915
1062,17.4964886,78.3622284
1063,17.3825855,78.4437714
1064,17.4324532,78.502739
1065,17.483675,78.4129486
1066,17.4434414,78.3872986
1067,17.4942455,78.3663406
1068,17.4314137,78.3671722
1069,17.4171791,78.4521561
1070,17.4418716,78.3624725
1071,17.4692764,78.428093
1072,17.4423904,78.3975449
1073,17.4281216,78.4331055
1074,17.4025898,78.5593796
1075,17.4430676,78.3797836
1076,17.4472713,78.372139
1077,17.3962345,78.4966583
1078,17.4841557,78.3901978
1079,17.4486008,78.355957
1080,17.4470081,78.379631
1081,17.4214134,78.4983826
1082,17.4379635,78.394722
1083,17.440836,78.3926773
1084,17.4279881,78.4299164
1085,17.4429932,78.3799057
1086,17.3976879,78.4787674
1087,17.4541359,78.371254
1088,17.3933678,78.473381
1089,17.4204597,78.3852386
1090,17.4457722,78.4612732
1091,17.4236813,78.4275055
1092,17.4972229,78.388855
1093,17.4269161,78.4548798
1094,17.4550743,78.3696899
1095,17.3933487,78.4962311
1096,17.4373608,78.3838882
1097,17.434639,78.4488068
1098,17.4433117,78.440567
1099,17.427454,78.4058075
1100,17.4438953,78.3743591
1101,17.4556465,78.3731155
1102,17.443922,78.387352
1103,17.4115391,78.4358292
1104,17.4419518,78.3651276
1105,17.4472275,78.3729782
1106,17.4297295,78.4412079
1107,17.4195099,78.541954
1108,17.4444103,78.4240646
1109,17.3919411,78.4802322
1110,17.4166241,78.4325638
1111,17.3924904,78.4680634
1112,17.4415722,78.3640976
1113,17.4012623,78.4728851
1114,17.3905964,78.4897995
1115,17.4476414,78.3535995
1116,17.372097,78.5457535
1117,17.4017601,78.5190811
1118,17.4248714,78.4219513
1119,17.4416733,78.3593903
1120,17.3743267,78.4998322
1121,17.4214764,78.4553757
1122,17.4338436,78.501297
1123,17.4370556,78.442627
1124,17.4173508,78.5861664
1125,17.4615898,78.3427353
1126,17.416563,78.4987411
1127,17.4257984,78.4357224
1128,17.4477043,78.3633881
1129,17.4141827,78.4246368
1130,17.4354858,78.4543915
1131,17.4220238,78.4939804
1132,17.4589634,78.4078293
1133,17.432642,78.4263992
1134,17.4697742,78.3605881
1135,17.470499,78.3839493
1136,17.4208794,78.5247269
1137,17.3986359,78.4935837
1138,17.4481068,78.37883
1139,17.403904,78.4651794
1140,17.4094563,78.4720001
1141,17.4340363,78.4381332
1142,17.4635448,78.3473511
1143,17.3657379,78.5572433
1144,17.4133606,78.4280396
1145,17.4349689,78.5057144
1146,17.4060822,78.4629364
1147,17.4199219,78.4918823
1148,17.4011135,78.5138245
1149,17.4482059,78.3836365
1150,17.4357166,78.4834976
1151,17.3906612,78.4903793
1152,17.431612,78.4481277
1153,17.438755,78.3866501
1154,17.4429836,78.4470367
1155,17.4140701,78.4873199
1156,17.4165859,78.5156708
1157,17.4518604,78.3915024
1158,17.4588394,78.3672714
1159,17.4023361,78.5007401
1160,17.4071121,78.4849243
1161,17.435091,78.5010452
1162,17.4420109,78.4458694
1163,17.4378071,78.4582901
1164,17.44701,78.3794327
1165,17.4402847,78.3791885
1166,17.4470062,78.3796387
1167,17.4378471,78.3652573
1168,17.4044056,78.4986954
1169,17.4001045,78.4783859
1170,17.4349499,78.5055161
1171,17.4704304,78.3839493
1172,17.4013596,78.559433
1173,17.4469013,78.3731384
1174,17.4552307,78.3637772
1175,17.3738174,78.4171524
1176,17.4417801,78.3813324
1177,17.4861507,78.3994064
1178,17.4699326,78.3585434
1179,17.4089127,78.442627
1180,17.4408512,78.4458542
1181,17.4263802,78.3410034
1182,17.4485874,78.3571014
1183,17.4387665,78.3808441
1184,17.4479008,78.3742981
1185,17.4332199,78.3867111
1186,17.4636631,78.3663712
1187,17.3991127,78.3903122
1188,17.3908062,78.488739
1189,17.4246616,78.3788605
1190,17.4257202,78.4584579
1191,17.4418011,78.3807602
1192,17.3921661,78.4580536
1193,17.4405975,78.5057526
1194,17.4050674,78.5153809
1195,17.4993382,78.3954315
1196,17.4489384,78.442276
1197,17.407505,78.4020157
1198,17.4446201,78.3536453
1199,17.4014683,78.485672
1200,17.4419708,78.3579559
1201,17.437603,78.4059982
1202,17.4614716,78.3667984
1203,17.463707,78.4558487
1204,17.4027119,78.4056625
1205,17.4563255,78.3729095
1206,17.4538784,78.3708725
1207,17.3922272,78.4929962
1208,17.4440498,78.381752
1209,17.4475155,78.3742599
1210,17.4358273,78.4403534
1211,17.4589615,78.366684
1212,17.4948559,78.399971
1213,17.4987316,78.3891449
1214,17.4474258,78.3744736
1215,17.4252529,78.3786697
1216,17.4339561,78.3842697
1217,17.4426727,78.3699188
1218,17.4395981,78.3957977
1219,17.4187336,78.4480667
1220,17.4502029,78.3725586
1221,17.4240227,78.4580688
1222,17.4365788,78.4335785
1223,17.4433937,78.3851776
1224,17.4427052,78.3698273
1225,17.4852314,78.3826218
1226,17.457552,78.3725204
1227,17.4348221,78.5057831
1228,17.4061337,78.4671631
1229,17.4079437,78.4851837
1230,17.4076385,78.4939651
1231,17.4604549,78.4005356
1232,17.4010849,78.412941
1233,17.3634682,78.4749146
1234,17.3882332,78.5032196
1235,17.4408169,78.3886871
1236,17.4001369,78.3856888
1237,17.4296513,78.447525
1238,17.389061,78.4968567
1239,17.4925652,78.4053345
1240,17.451685,78.3659286
1241,17.421505,78.5642166
1242,17.4268913,78.3410187
1243,17.432045,78.4465637
1244,17.4269352,78.3324432
1245,17.4468842,78.4444199
1246,17.4012241,78.3660202
1247,17.4333572,78.3863602
1248,17.4936485,78.4024658
1249,17.4151192,78.4494858
1250,17.4067078,78.4964752
1251,17.4514122,78.371582
1252,17.442709,78.3826675
1253,17.4539394,78.37117
1254,17.4427128,78.369873
1255,17.4576035,78.369133
1256,17.4963436,78.3723145
1257,17.4328575,78.3824921
1258,17.4055786,78.5158615
1259,17.4127407,78.4976196
1260,17.4089985,78.4895172
1261,17.4431171,78.4461517
1262,17.4426765,78.3700562
1263,17.3976898,78.4839096
1264,17.4440575,78.392067
1265,17.4025669,78.5449448
1266,17.4883842,78.3917084
1267,17.4459591,78.3933182
1268,17.4473152,78.4597473
1269,17.4426918,78.3912659
1270,17.3937817,78.482254
1271,17.4239273,78.5057831
1272,17.4387665,78.3808746
1273,17.4982796,78.3879089
1274,17.3785744,78.4822311
1275,17.4711971,78.3830338
1276,17.4141006,78.4361343
1277,17.4693813,78.3643417
1278,17.4039497,78.4533844
1279,17.4511967,78.3659363
1280,17.425209,78.5365524
1281,17.4577503,78.3725433
1282,17.4314442,78.4068298
1283,17.4352989,78.3979111
1284,17.4332066,78.3853607
1285,17.4187756,78.4121017
1286,17.3826351,78.4639664
1287,17.4011974,78.4865036
1288,17.4364967,78.3667908
1289,17.44277,78.3699722
1290,17.3924179,78.446991
1291,17.4295845,78.4500732
1292,17.3983002,78.4666443
1293,17.4416008,78.4983902
1294,17.4427948,78.3699112
1295,17.4249077,78.3789597
1296,17.4420891,78.3581619
1297,17.3975601,78.5195084
1298,17.4366093,78.444046
1299,17.4426537,78.3698959
1300,17.4562759,78.3743515
1301,17.4399796,78.4475555
1302,17.3696976,78.4842529
1303,17.4453793,78.5180435
1304,17.4485779,78.3568649
1305,17.3767643,78.4956894
1306,17.4476509,78.3865585
1307,17.4090748,78.4515762
1308,17.446949,78.373436
1309,17.4576168,78.4300385
1310,17.4587936,78.3851013
1311,17.437151,78.3848572
1312,17.4452343,78.3859253
1313,17.4274464,78.4342194
1314,17.4010315,78.4868164
1315,17.435503,78.3822479
1316,17.419672,78.4480209
1317,17.4442062,78.3825226
1318,17.4341965,78.4436493
1319,17.4850273,78.3887177
1320,17.3710861,78.5270462
1321,17.4471722,78.3730392
1322,17.3877048,78.4638443
1323,17.4638443,78.3672409
1324,17.4367847,78.3854828
1325,17.4076538,78.5444107
1326,17.4015083,78.3726501
1327,17.4125481,78.4576035
1328,17.4444561,78.467926
1329,17.4421082,78.3962936
1330,17.3909264,78.487793
1331,17.4195385,78.5409241
1332,17.3886299,78.4758377
1333,17.4326134,78.3878937
1334,17.4429665,78.369957
1335,17.3679543,78.3874588
1336,17.422287,78.3998718
1337,17.4215946,78.4552307
1338,17.4256229,78.4234467
1339,17.429657,78.4331665
1340,17.4378948,78.4566803
1341,17.4297829,78.4271088
1342,17.4000797,78.5071793
1343,17.4159088,78.4422684
1344,17.4329014,78.4402695
1345,17.4012375,78.3659973
1346,17.4323444,78.3821106
1347,17.3944283,78.5101624
1348,17.4064598,78.4731216
1349,17.4091034,78.4840164
1350,17.4212532,78.3748398
1351,17.4022751,78.4834061
1352,17.3894691,78.4981689
1353,17.4426479,78.3699341
1354,17.3632679,78.4714508
1355,17.4284439,78.4175568
1356,17.4474945,78.4627228
1357,17.4083462,78.4389267
1358,17.4306507,78.4082489
1359,17.4262466,78.3407211
1360,17.451395,78.371254
1361,17.4431953,78.3575516
1362,17.462225,78.3611298
1363,17.4078331,78.4411469
1364,17.394659,78.4801331
1365,17.4038162,78.462616
1366,17.4267941,78.3312912
1367,17.450798,78.3718414
1368,17.4351025,78.4027023
1369,17.4426594,78.3877487
1370,17.4511604,78.3966141
1371,17.4462757,78.3891678
1372,17.4179382,78.4314575
1373,17.4472141,78.3899765
1374,17.3626442,78.5341339
1375,17.4470673,78.372879
1376,17.4811115,78.3750381
1377,17.3756542,78.5155334
1378,17.3904152,78.4422836
1379,17.4514942,78.3713989
1380,17.4315376,78.4064484
1381,17.4379444,78.4458389
1382,17.4345875,78.5009155
1383,17.4278965,78.4513931
1384,17.4527321,78.3847198
1385,17.4352665,78.5057678
1386,17.3955307,78.4901047
1387,17.3972855,78.5109787
1388,17.4508305,78.3719101
1389,17.4332066,78.3670273
1390,17.4162846,78.4556046
1391,17.4515114,78.3704681
1392,17.4267254,78.4513321
1393,17.4474907,78.3921432
1394,17.3885155,78.4752731
1395,17.441803,78.3569946
1396,17.4149113,78.5568771
1397,17.4101315,78.445549
1398,17.3732376,78.5036926
1399,17.4137974,78.4419403
1400,17.4705715,78.4286575
1401,17.368969,78.5216599
1402,17.4058151,78.4750595
1403,17.4481697,78.3789139
1404,17.4257755,78.4373474
1405,17.367012,78.52948
1406,17.4061432,78.4672165
1407,17.407568,78.4602356
1408,17.44314,78.4520874
1409,17.4324627,78.4310379
1410,17.4007893,78.4769516
1411,17.4585514,78.350563
1412,17.4191227,78.4478912
1413,17.4068947,78.3842468
1414,17.4065933,78.4774094
1415,17.4150085,78.4475555
1416,17.4470272,78.3848267
1417,17.4492035,78.3637619
1418,17.4346943,78.5009155
1419,17.3657417,78.484642
1420,17.4546776,78.364006
1421,17.3978367,78.4046707
1422,17.4443054,78.3881226
1423,17.4883099,78.4491882
1424,17.4364986,78.3699951
1425,17.3946133,78.4423599
1426,17.3988018,78.493782
1427,17.4471264,78.3776321
1428,17.429882,78.4560776
1429,17.5069218,78.3640823
1430,17.416935,78.5083237
1431,17.4381332,78.4443054
1432,17.3879204,78.5065002
1433,17.4483738,78.496582
1434,17.4507637,78.3862991
1435,17.4266434,78.4309769
1436,17.4479504,78.3746948
1437,17.4249744,78.3789063
1438,17.4041405,78.4074097
1439,17.455122,78.3778687
1440,17.4014645,78.4960022
1441,17.4314651,78.4360886
1442,17.4448414,78.3865433
1443,17.4681644,78.3669052
1444,17.4662743,78.4291077
1445,17.4156609,78.4891281
1446,17.4539928,78.4189224
1447,17.3946514,78.4522858
1448,17.3637657,78.496994
1449,17.4055996,78.5161285
1450,17.4470272,78.3741989
1451,17.3821869,78.4107895
1452,17.4070225,78.3919449
1453,17.4246216,78.4323502
1454,17.436327,78.4349213
1455,17.4331493,78.3866348
1456,17.3915958,78.4267197
1457,17.4202919,78.3504181
1458,17.3988056,78.5059204
1459,17.4190788,78.5417175
1460,17.3389778,78.5668182
1461,17.4213219,78.5222321
1462,17.4584694,78.3661194
1463,17.4077587,78.4719925
1464,17.4374485,78.3831329
1465,17.4522228,78.38974
1466,17.4332581,78.3866501
1467,17.4251747,78.3789368
1468,17.4318142,78.4423294
1469,17.4258709,78.4494095
1470,17.424675,78.4552155
1471,17.4183483,78.4128647
1472,17.4955463,78.3380661
1473,17.3937778,78.4280548
1474,17.4426308,78.3698807
1475,17.3774586,78.4899216
1476,17.3899746,78.4941101
1477,17.4160767,78.5017242
1478,17.4689503,78.3647003
1479,17.3688679,78.5186844
1480,17.4259644,78.5300903
1481,17.4343624,78.4438553
1482,17.4417896,78.4417801
1483,17.4344978,78.501915
1484,17.4193974,78.4123917
1485,17.442749,78.3699646
1486,17.4115486,78.4576645
1487,17.4428329,78.3916321
1488,17.457304,78.3649368
1489,17.4385109,78.3991776
1490,17.4360046,78.3816147
1491,17.4364281,78.396965
1492,17.4592495,78.354126
1493,17.3981533,78.493248
1494,17.479414,78.5574417
1495,17.4450493,78.383934
1496,17.4638062,78.3695984
1497,17.429924,78.5123367
1498,17.4086208,78.3901215
1499,17.4435806,78.4786606
1500,17.4221649,78.4905243
1501,17.395525,78.4445343
1502,17.4494362,78.3713074
1503,17.4251957,78.3790512
1504,17.3889351,78.4709473
1505,17.4351921,78.5054398
1506,17.3926945,78.506485
1507,17.3945904,78.4400253
1508,17.4001293,78.4837799
1509,17.4093781,78.4239349
1510,17.4151115,78.4076996
1511,17.4430809,78.3698959
1512,17.4014893,78.5087509
1513,17.4404182,78.3792877
1514,17.4929562,78.404274
1515,17.447504,78.3784485
1516,17.384325,78.4907227
1517,17.481451,78.5544662
1518,17.3993645,78.4917831
1519,17.4787121,78.4944992
1520,17.3684559,78.5229111
1521,17.4401035,78.3620453
1522,17.4247723,78.4895248
1523,17.3982334,78.4854965
1524,17.4319992,78.4260864
1525,17.4354954,78.3823624
1526,17.4446526,78.3862915
1527,17.4879131,78.3964005
1528,17.4147568,78.4137878
1529,17.4220886,78.4419556
1530,17.4282322,78.4039383
1531,17.4684677,78.3765106
1532,17.4541512,78.4208984
1533,17.3589306,78.5444336
1534,17.4150429,78.3827438
1535,17.4419613,78.3651047
1536,17.4214935,78.4527893
1537,17.4185963,78.4482117
1538,17.4468346,78.3743744
1539,17.4426041,78.3699112
1540,17.4483166,78.4462891
1541,17.4968834,78.3620911
1542,17.4426365,78.3698654
1543,17.3880272,78.5077515
1544,17.4538803,78.428978
1545,17.4208679,78.3392715
1546,17.4221649,78.3471909
1547,17.4211044,78.3748474
1548,17.4385147,78.3613129
1549,17.385704,78.4578705
1550,17.4125061,78.4640656
1551,17.4308205,78.4486694
1552,17.4223843,78.3808517
1553,17.3971577,78.4840851
1554,17.4546566,78.3889847
1555,17.4098492,78.4293137
1556,17.4942589,78.3293457
1557,17.3787251,78.4838486
1558,17.4074402,78.4769516
1559,17.45504,78.3641434
1560,17.5061836,78.3859711
1561,17.405262,78.4859467
1562,17.3724575,78.4994507
1563,17.400898,78.4867172
1564,17.4327755,78.443161
1565,17.4157753,78.4128113
1566,17.4205685,78.3398972
1567,17.3643894,78.428154
1568,17.4374294,78.3830643
1569,17.363205,78.5437164
1570,17.4165268,78.3695145
1571,17.444046,78.3748703
1572,17.4172726,78.4534683
1573,17.3907089,78.4896164
1574,17.4227295,78.4623947
1575,17.4406147,78.4247742
1576,17.425108,78.3788757
1577,17.401556,78.5683975
1578,17.385704,78.4868088
1579,17.3958721,78.4660187
1580,17.4029903,78.4676666
1581,17.4439468,78.3808517
1582,17.4036102,78.4820023
1583,17.4248447,78.4328537
1584,17.4428101,78.4332809
1585,17.3771439,78.4927292
1586,17.4643917,78.4511414
1587,17.367857,78.4701538
1588,17.4298115,78.4473419
1589,17.4222965,78.3760223
1590,17.4062614,78.4981537
1591,17.4197006,78.4034119
1592,17.3746223,78.5248795
1593,17.4418716,78.4460373
1594,17.4741402,78.385704
1595,17.4486408,78.370224
1596,17.420063,78.347229
1597,17.4436283,78.3919296
1598,17.3921413,78.474617
1599,17.4374466,78.4006195
1600,17.4240894,78.4294891
1601,17.4350109,78.505806
1602,17.4362888,78.4334793
1603,17.4078579,78.4938889
1604,17.4333019,78.3867569
1605,17.4606209,78.4982224
1606,17.4259186,78.414772
1607,17.3857994,78.4793625
1608,17.4428082,78.3696594
1609,17.4173145,78.4558334
1610,17.40028,78.4751282
1611,17.4377079,78.4583664
1612,17.4170895,78.4108505
1613,17.4471378,78.3778992
1614,17.4064732,78.4846954
1615,17.4590378,78.3510895
1616,17.4320583,78.460228
1617,17.4353333,78.5055084
1618,17.4125919,78.3954086
1619,17.399826,78.3844604
1620,17.4370575,78.4137039
1621,17.3776093,78.4767761
1622,17.4446907,78.3883133
1623,17.4323425,78.3857117
1624,17.495985,78.3948364
1625,17.3511009,78.5169754
1626,17.4266109,78.4526978
1627,17.3958073,78.4892197
1628,17.458498,78.3661499
1629,17.4032993,78.4096146
1630,17.4036427,78.5075455
1631,17.4032631,78.50737
1632,17.3937607,78.5138397
1633,17.3647785,78.428154
1634,17.4438419,78.3744965
1635,17.4407558,78.3774719
1636,17.3880596,78.5077667
1637,17.4181194,78.412941
1638,17.4625072,78.3772049
1639,17.4427052,78.3876038
1640,17.3943825,78.5057602
1641,17.433857,78.4854355
1642,17.4375477,78.448143
1643,17.4427567,78.3698807
1644,17.4564018,78.3984909
1645,17.4271412,78.452179
1646,17.417511,78.5160522
1647,17.4414654,78.3774185
1648,17.4336243,78.4444351
1649,17.457655,78.371933
1650,17.4484901,78.4964447
1651,17.4528122,78.4391251
1652,17.4415531,78.4995575
1653,17.4371643,78.3850784
1654,17.435133,78.5057983
1655,17.4082661,78.4506302
1656,17.4106445,78.4497528
1657,17.4253311,78.4233017
1658,17.4371605,78.3848419
1659,17.4252453,78.4532318
1660,17.4484158,78.4238815
1661,17.3920555,78.4744797
